,path,int_nr_COTS,annotations,kfold
7479,../input/train_images/video_1/771.jpg,0,[],139.0
7480,../input/train_images/video_1/772.jpg,0,[],139.0
7481,../input/train_images/video_1/773.jpg,0,[],139.0
7482,../input/train_images/video_1/774.jpg,0,[],139.0
7483,../input/train_images/video_1/775.jpg,0,[],139.0
7484,../input/train_images/video_1/776.jpg,0,[],139.0
7485,../input/train_images/video_1/777.jpg,0,[],139.0
7486,../input/train_images/video_1/778.jpg,0,[],140.0
7487,../input/train_images/video_1/779.jpg,0,[],140.0
7488,../input/train_images/video_1/780.jpg,0,[],140.0
7489,../input/train_images/video_1/781.jpg,0,[],140.0
7490,../input/train_images/video_1/782.jpg,0,[],140.0
7491,../input/train_images/video_1/783.jpg,0,[],140.0
7492,../input/train_images/video_1/784.jpg,0,[],140.0
7493,../input/train_images/video_1/785.jpg,0,[],140.0
7494,../input/train_images/video_1/786.jpg,0,[],140.0
7495,../input/train_images/video_1/787.jpg,0,[],140.0
7496,../input/train_images/video_1/788.jpg,0,[],140.0
7497,../input/train_images/video_1/789.jpg,0,[],140.0
7498,../input/train_images/video_1/790.jpg,0,[],140.0
7499,../input/train_images/video_1/791.jpg,0,[],140.0
7500,../input/train_images/video_1/792.jpg,0,[],140.0
7501,../input/train_images/video_1/793.jpg,0,[],140.0
7502,../input/train_images/video_1/794.jpg,0,[],140.0
7503,../input/train_images/video_1/795.jpg,0,[],140.0
7504,../input/train_images/video_1/796.jpg,0,[],140.0
7505,../input/train_images/video_1/797.jpg,0,[],140.0
7506,../input/train_images/video_1/798.jpg,0,[],140.0
7507,../input/train_images/video_1/799.jpg,0,[],140.0
7508,../input/train_images/video_1/800.jpg,0,[],140.0
7509,../input/train_images/video_1/801.jpg,0,[],140.0
7510,../input/train_images/video_1/802.jpg,0,[],140.0
7511,../input/train_images/video_1/803.jpg,0,[],140.0
7512,../input/train_images/video_1/804.jpg,0,[],140.0
7513,../input/train_images/video_1/805.jpg,0,[],140.0
7514,../input/train_images/video_1/806.jpg,0,[],140.0
7515,../input/train_images/video_1/807.jpg,0,[],140.0
7516,../input/train_images/video_1/808.jpg,0,[],140.0
7517,../input/train_images/video_1/809.jpg,0,[],140.0
7518,../input/train_images/video_1/810.jpg,0,[],140.0
7519,../input/train_images/video_1/811.jpg,0,[],140.0
7520,../input/train_images/video_1/812.jpg,0,[],140.0
7521,../input/train_images/video_1/813.jpg,0,[],140.0
7522,../input/train_images/video_1/814.jpg,0,[],140.0
7523,../input/train_images/video_1/815.jpg,0,[],141.0
7524,../input/train_images/video_1/816.jpg,0,[],141.0
7525,../input/train_images/video_1/817.jpg,0,[],141.0
7526,../input/train_images/video_1/818.jpg,0,[],141.0
7527,../input/train_images/video_1/819.jpg,0,[],141.0
7528,../input/train_images/video_1/820.jpg,0,[],141.0
7529,../input/train_images/video_1/821.jpg,0,[],141.0
7530,../input/train_images/video_1/822.jpg,0,[],141.0
7531,../input/train_images/video_1/823.jpg,0,[],141.0
7532,../input/train_images/video_1/824.jpg,0,[],141.0
7533,../input/train_images/video_1/825.jpg,0,[],141.0
7534,../input/train_images/video_1/826.jpg,0,[],141.0
7535,../input/train_images/video_1/827.jpg,0,[],141.0
7536,../input/train_images/video_1/828.jpg,0,[],141.0
7537,../input/train_images/video_1/829.jpg,0,[],141.0
7538,../input/train_images/video_1/830.jpg,0,[],141.0
7539,../input/train_images/video_1/831.jpg,0,[],141.0
7540,../input/train_images/video_1/832.jpg,0,[],141.0
7541,../input/train_images/video_1/833.jpg,1,"[{'x': 968, 'y': 0, 'width': 41, 'height': 40}]",284.0
7542,../input/train_images/video_1/834.jpg,1,"[{'x': 970, 'y': 0, 'width': 51, 'height': 55}]",284.0
7543,../input/train_images/video_1/835.jpg,1,"[{'x': 970, 'y': 0, 'width': 77, 'height': 71}]",284.0
7544,../input/train_images/video_1/836.jpg,1,"[{'x': 975, 'y': 9, 'width': 77, 'height': 71}]",284.0
7545,../input/train_images/video_1/837.jpg,1,"[{'x': 980, 'y': 19, 'width': 77, 'height': 71}]",284.0
7546,../input/train_images/video_1/838.jpg,1,"[{'x': 985, 'y': 29, 'width': 77, 'height': 71}]",285.0
7547,../input/train_images/video_1/839.jpg,1,"[{'x': 990, 'y': 39, 'width': 77, 'height': 71}]",285.0
7548,../input/train_images/video_1/840.jpg,1,"[{'x': 995, 'y': 48, 'width': 77, 'height': 71}]",285.0
7549,../input/train_images/video_1/841.jpg,1,"[{'x': 1005, 'y': 63, 'width': 77, 'height': 71}]",285.0
7550,../input/train_images/video_1/842.jpg,1,"[{'x': 1016, 'y': 77, 'width': 77, 'height': 71}]",285.0
7551,../input/train_images/video_1/843.jpg,1,"[{'x': 1026, 'y': 91, 'width': 77, 'height': 71}]",285.0
7552,../input/train_images/video_1/844.jpg,1,"[{'x': 1037, 'y': 105, 'width': 77, 'height': 71}]",286.0
7553,../input/train_images/video_1/845.jpg,1,"[{'x': 1047, 'y': 119, 'width': 77, 'height': 71}]",286.0
7554,../input/train_images/video_1/846.jpg,1,"[{'x': 1058, 'y': 133, 'width': 77, 'height': 71}]",286.0
7555,../input/train_images/video_1/847.jpg,1,"[{'x': 1068, 'y': 147, 'width': 77, 'height': 71}]",286.0
7556,../input/train_images/video_1/848.jpg,1,"[{'x': 1078, 'y': 161, 'width': 77, 'height': 71}]",286.0
7557,../input/train_images/video_1/849.jpg,1,"[{'x': 1089, 'y': 175, 'width': 77, 'height': 71}]",286.0
7558,../input/train_images/video_1/850.jpg,1,"[{'x': 1099, 'y': 189, 'width': 77, 'height': 71}]",287.0
7559,../input/train_images/video_1/851.jpg,1,"[{'x': 1108, 'y': 208, 'width': 78, 'height': 73}]",287.0
7560,../input/train_images/video_1/852.jpg,1,"[{'x': 1116, 'y': 227, 'width': 79, 'height': 76}]",287.0
7561,../input/train_images/video_1/853.jpg,1,"[{'x': 1125, 'y': 246, 'width': 80, 'height': 78}]",287.0
7562,../input/train_images/video_1/854.jpg,1,"[{'x': 1133, 'y': 264, 'width': 81, 'height': 80}]",287.0
7563,../input/train_images/video_1/855.jpg,1,"[{'x': 1142, 'y': 283, 'width': 82, 'height': 82}]",287.0
7564,../input/train_images/video_1/856.jpg,1,"[{'x': 1150, 'y': 302, 'width': 82, 'height': 84}]",288.0
7565,../input/train_images/video_1/857.jpg,1,"[{'x': 1159, 'y': 321, 'width': 83, 'height': 86}]",288.0
7566,../input/train_images/video_1/858.jpg,1,"[{'x': 1167, 'y': 339, 'width': 84, 'height': 89}]",288.0
7567,../input/train_images/video_1/859.jpg,1,"[{'x': 1176, 'y': 358, 'width': 85, 'height': 91}]",288.0
7568,../input/train_images/video_1/860.jpg,1,"[{'x': 1184, 'y': 377, 'width': 86, 'height': 93}]",288.0
7569,../input/train_images/video_1/861.jpg,1,"[{'x': 1195, 'y': 399, 'width': 80, 'height': 93}]",288.0
7570,../input/train_images/video_1/862.jpg,1,"[{'x': 1206, 'y': 422, 'width': 73, 'height': 93}]",289.0
7571,../input/train_images/video_1/863.jpg,1,"[{'x': 1214, 'y': 455, 'width': 65, 'height': 93}]",289.0
7572,../input/train_images/video_1/864.jpg,1,"[{'x': 1241, 'y': 472, 'width': 38, 'height': 93}]",289.0
7573,../input/train_images/video_1/865.jpg,0,[],141.0
7574,../input/train_images/video_1/866.jpg,0,[],141.0
7575,../input/train_images/video_1/867.jpg,0,[],141.0
7576,../input/train_images/video_1/868.jpg,0,[],141.0
7577,../input/train_images/video_1/869.jpg,0,[],141.0
7578,../input/train_images/video_1/870.jpg,0,[],141.0
7579,../input/train_images/video_1/871.jpg,0,[],141.0
7580,../input/train_images/video_1/872.jpg,0,[],141.0
7581,../input/train_images/video_1/873.jpg,0,[],141.0
7582,../input/train_images/video_1/874.jpg,0,[],141.0
7583,../input/train_images/video_1/875.jpg,0,[],141.0
7584,../input/train_images/video_1/876.jpg,0,[],141.0
7585,../input/train_images/video_1/877.jpg,0,[],141.0
7586,../input/train_images/video_1/878.jpg,0,[],141.0
7587,../input/train_images/video_1/879.jpg,0,[],141.0
7588,../input/train_images/video_1/880.jpg,0,[],141.0
7589,../input/train_images/video_1/881.jpg,0,[],141.0
7590,../input/train_images/video_1/882.jpg,0,[],141.0
7591,../input/train_images/video_1/883.jpg,0,[],141.0
7592,../input/train_images/video_1/884.jpg,0,[],142.0
7593,../input/train_images/video_1/885.jpg,0,[],142.0
7594,../input/train_images/video_1/886.jpg,0,[],142.0
7595,../input/train_images/video_1/887.jpg,0,[],142.0
7596,../input/train_images/video_1/888.jpg,0,[],142.0
7597,../input/train_images/video_1/889.jpg,0,[],142.0
7598,../input/train_images/video_1/890.jpg,0,[],142.0
7599,../input/train_images/video_1/891.jpg,0,[],142.0
7600,../input/train_images/video_1/892.jpg,0,[],142.0
7601,../input/train_images/video_1/893.jpg,0,[],142.0
7602,../input/train_images/video_1/894.jpg,0,[],142.0
7603,../input/train_images/video_1/895.jpg,0,[],142.0
7604,../input/train_images/video_1/896.jpg,0,[],142.0
7605,../input/train_images/video_1/897.jpg,0,[],142.0
7606,../input/train_images/video_1/898.jpg,0,[],142.0
7607,../input/train_images/video_1/899.jpg,0,[],142.0
7608,../input/train_images/video_1/900.jpg,0,[],142.0
7609,../input/train_images/video_1/901.jpg,0,[],142.0
7610,../input/train_images/video_1/902.jpg,0,[],142.0
7611,../input/train_images/video_1/903.jpg,0,[],142.0
7612,../input/train_images/video_1/904.jpg,0,[],142.0
7613,../input/train_images/video_1/905.jpg,0,[],142.0
7614,../input/train_images/video_1/906.jpg,0,[],142.0
7615,../input/train_images/video_1/907.jpg,0,[],142.0
7616,../input/train_images/video_1/908.jpg,0,[],142.0
7617,../input/train_images/video_1/909.jpg,0,[],142.0
7618,../input/train_images/video_1/910.jpg,0,[],142.0
7619,../input/train_images/video_1/911.jpg,0,[],142.0
7620,../input/train_images/video_1/912.jpg,0,[],142.0
7621,../input/train_images/video_1/913.jpg,0,[],142.0
7622,../input/train_images/video_1/914.jpg,0,[],142.0
7623,../input/train_images/video_1/915.jpg,0,[],142.0
7624,../input/train_images/video_1/916.jpg,0,[],142.0
7625,../input/train_images/video_1/917.jpg,0,[],142.0
7626,../input/train_images/video_1/918.jpg,0,[],142.0
7627,../input/train_images/video_1/919.jpg,0,[],142.0
7628,../input/train_images/video_1/920.jpg,0,[],142.0
7629,../input/train_images/video_1/921.jpg,0,[],143.0
7630,../input/train_images/video_1/922.jpg,0,[],143.0
7631,../input/train_images/video_1/923.jpg,0,[],143.0
7632,../input/train_images/video_1/924.jpg,0,[],143.0
7633,../input/train_images/video_1/925.jpg,0,[],143.0
7634,../input/train_images/video_1/926.jpg,0,[],143.0
7635,../input/train_images/video_1/927.jpg,0,[],143.0
7636,../input/train_images/video_1/928.jpg,0,[],143.0
7637,../input/train_images/video_1/929.jpg,0,[],143.0
7638,../input/train_images/video_1/930.jpg,0,[],143.0
7639,../input/train_images/video_1/931.jpg,0,[],143.0
7640,../input/train_images/video_1/932.jpg,0,[],143.0
7641,../input/train_images/video_1/933.jpg,0,[],143.0
7642,../input/train_images/video_1/934.jpg,0,[],143.0
7643,../input/train_images/video_1/935.jpg,0,[],143.0
7644,../input/train_images/video_1/936.jpg,0,[],143.0
7645,../input/train_images/video_1/937.jpg,0,[],143.0
7646,../input/train_images/video_1/938.jpg,0,[],143.0
7647,../input/train_images/video_1/939.jpg,0,[],143.0
7648,../input/train_images/video_1/940.jpg,0,[],143.0
7649,../input/train_images/video_1/941.jpg,0,[],143.0
7650,../input/train_images/video_1/942.jpg,0,[],143.0
7651,../input/train_images/video_1/943.jpg,0,[],143.0
7652,../input/train_images/video_1/944.jpg,0,[],143.0
7653,../input/train_images/video_1/945.jpg,0,[],143.0
7654,../input/train_images/video_1/946.jpg,0,[],143.0
7655,../input/train_images/video_1/947.jpg,0,[],143.0
7656,../input/train_images/video_1/948.jpg,0,[],143.0
7657,../input/train_images/video_1/949.jpg,0,[],143.0
7658,../input/train_images/video_1/950.jpg,0,[],143.0
7659,../input/train_images/video_1/951.jpg,0,[],143.0
7660,../input/train_images/video_1/952.jpg,0,[],143.0
7661,../input/train_images/video_1/953.jpg,0,[],143.0
7662,../input/train_images/video_1/954.jpg,0,[],143.0
7663,../input/train_images/video_1/955.jpg,0,[],143.0
7664,../input/train_images/video_1/956.jpg,0,[],143.0
7665,../input/train_images/video_1/957.jpg,0,[],143.0
7666,../input/train_images/video_1/958.jpg,0,[],144.0
7667,../input/train_images/video_1/959.jpg,0,[],144.0
7668,../input/train_images/video_1/960.jpg,0,[],144.0
7669,../input/train_images/video_1/961.jpg,0,[],144.0
7670,../input/train_images/video_1/962.jpg,0,[],144.0
7671,../input/train_images/video_1/963.jpg,0,[],144.0
7672,../input/train_images/video_1/964.jpg,0,[],144.0
7673,../input/train_images/video_1/965.jpg,0,[],144.0
7674,../input/train_images/video_1/966.jpg,0,[],144.0
7675,../input/train_images/video_1/967.jpg,0,[],144.0
7676,../input/train_images/video_1/968.jpg,0,[],144.0
7677,../input/train_images/video_1/969.jpg,0,[],144.0
7678,../input/train_images/video_1/970.jpg,0,[],144.0
7679,../input/train_images/video_1/971.jpg,0,[],144.0
7680,../input/train_images/video_1/972.jpg,0,[],144.0
7681,../input/train_images/video_1/973.jpg,0,[],144.0
7682,../input/train_images/video_1/974.jpg,0,[],144.0
7683,../input/train_images/video_1/975.jpg,0,[],144.0
7684,../input/train_images/video_1/976.jpg,0,[],144.0
7685,../input/train_images/video_1/977.jpg,0,[],144.0
7686,../input/train_images/video_1/978.jpg,0,[],144.0
7687,../input/train_images/video_1/979.jpg,0,[],144.0
7688,../input/train_images/video_1/980.jpg,0,[],144.0
7689,../input/train_images/video_1/981.jpg,0,[],144.0
7690,../input/train_images/video_1/982.jpg,0,[],144.0
7691,../input/train_images/video_1/983.jpg,0,[],144.0
7692,../input/train_images/video_1/984.jpg,0,[],144.0
7693,../input/train_images/video_1/985.jpg,0,[],144.0
7694,../input/train_images/video_1/986.jpg,0,[],144.0
7695,../input/train_images/video_1/987.jpg,0,[],144.0
7696,../input/train_images/video_1/988.jpg,0,[],144.0
7697,../input/train_images/video_1/989.jpg,0,[],144.0
7698,../input/train_images/video_1/990.jpg,0,[],144.0
7699,../input/train_images/video_1/991.jpg,0,[],144.0
7700,../input/train_images/video_1/992.jpg,0,[],144.0
7701,../input/train_images/video_1/993.jpg,0,[],144.0
7702,../input/train_images/video_1/994.jpg,0,[],144.0
7703,../input/train_images/video_1/995.jpg,0,[],145.0
7704,../input/train_images/video_1/996.jpg,0,[],145.0
7705,../input/train_images/video_1/997.jpg,0,[],145.0
7706,../input/train_images/video_1/998.jpg,0,[],145.0
7707,../input/train_images/video_1/999.jpg,0,[],145.0
7708,../input/train_images/video_1/1000.jpg,0,[],145.0
7709,../input/train_images/video_1/1001.jpg,0,[],145.0
7710,../input/train_images/video_1/1002.jpg,0,[],145.0
7711,../input/train_images/video_1/1003.jpg,0,[],145.0
7712,../input/train_images/video_1/1004.jpg,0,[],145.0
7713,../input/train_images/video_1/1005.jpg,0,[],145.0
7714,../input/train_images/video_1/1006.jpg,0,[],145.0
7715,../input/train_images/video_1/1007.jpg,0,[],145.0
7716,../input/train_images/video_1/1008.jpg,0,[],145.0
7717,../input/train_images/video_1/1009.jpg,0,[],145.0
7718,../input/train_images/video_1/1010.jpg,0,[],145.0
7719,../input/train_images/video_1/1011.jpg,0,[],145.0
7720,../input/train_images/video_1/1012.jpg,0,[],145.0
7721,../input/train_images/video_1/1013.jpg,0,[],145.0
7722,../input/train_images/video_1/1014.jpg,0,[],145.0
7723,../input/train_images/video_1/1015.jpg,0,[],145.0
7724,../input/train_images/video_1/1016.jpg,0,[],145.0
7725,../input/train_images/video_1/1017.jpg,0,[],145.0
7726,../input/train_images/video_1/1018.jpg,0,[],145.0
7727,../input/train_images/video_1/1019.jpg,0,[],145.0
7728,../input/train_images/video_1/1020.jpg,0,[],145.0
7729,../input/train_images/video_1/1021.jpg,0,[],145.0
7730,../input/train_images/video_1/1022.jpg,0,[],145.0
7731,../input/train_images/video_1/1023.jpg,0,[],145.0
7732,../input/train_images/video_1/1024.jpg,0,[],145.0
7733,../input/train_images/video_1/1025.jpg,0,[],145.0
7734,../input/train_images/video_1/1026.jpg,0,[],145.0
7735,../input/train_images/video_1/1027.jpg,0,[],145.0
7736,../input/train_images/video_1/1028.jpg,0,[],145.0
7737,../input/train_images/video_1/1029.jpg,0,[],145.0
7738,../input/train_images/video_1/1030.jpg,0,[],145.0
7739,../input/train_images/video_1/1031.jpg,0,[],145.0
7740,../input/train_images/video_1/1032.jpg,0,[],146.0
7741,../input/train_images/video_1/1033.jpg,0,[],146.0
7742,../input/train_images/video_1/1034.jpg,0,[],146.0
7743,../input/train_images/video_1/1035.jpg,0,[],146.0
7744,../input/train_images/video_1/1036.jpg,0,[],146.0
7745,../input/train_images/video_1/1037.jpg,0,[],146.0
7746,../input/train_images/video_1/1038.jpg,0,[],146.0
7747,../input/train_images/video_1/1039.jpg,0,[],146.0
7748,../input/train_images/video_1/1040.jpg,0,[],146.0
7749,../input/train_images/video_1/1041.jpg,0,[],146.0
7750,../input/train_images/video_1/1042.jpg,0,[],146.0
7751,../input/train_images/video_1/1043.jpg,0,[],146.0
7752,../input/train_images/video_1/1044.jpg,0,[],146.0
7753,../input/train_images/video_1/1045.jpg,0,[],146.0
7754,../input/train_images/video_1/1046.jpg,0,[],146.0
7755,../input/train_images/video_1/1047.jpg,0,[],146.0
7756,../input/train_images/video_1/1048.jpg,0,[],146.0
7757,../input/train_images/video_1/1049.jpg,0,[],146.0
7758,../input/train_images/video_1/1050.jpg,0,[],146.0
7759,../input/train_images/video_1/1051.jpg,0,[],146.0
7760,../input/train_images/video_1/1052.jpg,0,[],146.0
7761,../input/train_images/video_1/1053.jpg,0,[],146.0
7762,../input/train_images/video_1/1054.jpg,0,[],146.0
7763,../input/train_images/video_1/1055.jpg,0,[],146.0
7764,../input/train_images/video_1/1056.jpg,0,[],146.0
7765,../input/train_images/video_1/1057.jpg,0,[],146.0
7766,../input/train_images/video_1/1058.jpg,0,[],146.0
7767,../input/train_images/video_1/1059.jpg,0,[],146.0
7768,../input/train_images/video_1/1060.jpg,0,[],146.0
7769,../input/train_images/video_1/1061.jpg,0,[],146.0
7770,../input/train_images/video_1/1062.jpg,0,[],146.0
7771,../input/train_images/video_1/1063.jpg,0,[],146.0
7772,../input/train_images/video_1/1064.jpg,0,[],146.0
7773,../input/train_images/video_1/1065.jpg,0,[],146.0
7774,../input/train_images/video_1/1066.jpg,0,[],146.0
7775,../input/train_images/video_1/1067.jpg,0,[],146.0
7776,../input/train_images/video_1/1068.jpg,0,[],146.0
7777,../input/train_images/video_1/1069.jpg,0,[],147.0
7778,../input/train_images/video_1/1070.jpg,0,[],147.0
7779,../input/train_images/video_1/1071.jpg,0,[],147.0
7780,../input/train_images/video_1/1072.jpg,0,[],147.0
7781,../input/train_images/video_1/1073.jpg,0,[],147.0
7782,../input/train_images/video_1/1074.jpg,0,[],147.0
7783,../input/train_images/video_1/1075.jpg,0,[],147.0
7784,../input/train_images/video_1/1076.jpg,0,[],147.0
7785,../input/train_images/video_1/1077.jpg,0,[],147.0
7786,../input/train_images/video_1/1078.jpg,0,[],147.0
7787,../input/train_images/video_1/1079.jpg,0,[],147.0
7788,../input/train_images/video_1/1080.jpg,0,[],147.0
7789,../input/train_images/video_1/1081.jpg,0,[],147.0
7790,../input/train_images/video_1/1082.jpg,0,[],147.0
7791,../input/train_images/video_1/1083.jpg,0,[],147.0
7792,../input/train_images/video_1/1084.jpg,0,[],147.0
7793,../input/train_images/video_1/1085.jpg,0,[],147.0
7794,../input/train_images/video_1/1086.jpg,0,[],147.0
7795,../input/train_images/video_1/1087.jpg,0,[],147.0
7796,../input/train_images/video_1/1088.jpg,0,[],147.0
7797,../input/train_images/video_1/1089.jpg,0,[],147.0
7798,../input/train_images/video_1/1090.jpg,0,[],147.0
7799,../input/train_images/video_1/1091.jpg,0,[],147.0
7800,../input/train_images/video_1/1092.jpg,0,[],147.0
7801,../input/train_images/video_1/1093.jpg,0,[],147.0
7802,../input/train_images/video_1/1094.jpg,0,[],147.0
7803,../input/train_images/video_1/1095.jpg,0,[],147.0
7804,../input/train_images/video_1/1096.jpg,0,[],147.0
7805,../input/train_images/video_1/1097.jpg,0,[],147.0
7806,../input/train_images/video_1/1098.jpg,0,[],147.0
7807,../input/train_images/video_1/1099.jpg,0,[],147.0
7808,../input/train_images/video_1/1100.jpg,0,[],147.0
7809,../input/train_images/video_1/1101.jpg,0,[],147.0
7810,../input/train_images/video_1/1102.jpg,0,[],147.0
7811,../input/train_images/video_1/1103.jpg,0,[],147.0
7812,../input/train_images/video_1/1104.jpg,0,[],147.0
7813,../input/train_images/video_1/1105.jpg,0,[],147.0
7814,../input/train_images/video_1/1106.jpg,0,[],148.0
7815,../input/train_images/video_1/1107.jpg,0,[],148.0
7816,../input/train_images/video_1/1108.jpg,0,[],148.0
7817,../input/train_images/video_1/1109.jpg,0,[],148.0
7818,../input/train_images/video_1/1110.jpg,0,[],148.0
7819,../input/train_images/video_1/1111.jpg,0,[],148.0
7820,../input/train_images/video_1/1112.jpg,0,[],148.0
7821,../input/train_images/video_1/1113.jpg,0,[],148.0
7822,../input/train_images/video_1/1114.jpg,0,[],148.0
7823,../input/train_images/video_1/1115.jpg,0,[],148.0
7824,../input/train_images/video_1/1116.jpg,0,[],148.0
7825,../input/train_images/video_1/1117.jpg,0,[],148.0
7826,../input/train_images/video_1/1118.jpg,0,[],148.0
7827,../input/train_images/video_1/1119.jpg,0,[],148.0
7828,../input/train_images/video_1/1120.jpg,0,[],148.0
7829,../input/train_images/video_1/1121.jpg,0,[],148.0
7830,../input/train_images/video_1/1122.jpg,0,[],148.0
7831,../input/train_images/video_1/1123.jpg,0,[],148.0
7832,../input/train_images/video_1/1124.jpg,0,[],148.0
7833,../input/train_images/video_1/1125.jpg,0,[],148.0
7834,../input/train_images/video_1/1126.jpg,0,[],148.0
7835,../input/train_images/video_1/1127.jpg,0,[],148.0
7836,../input/train_images/video_1/1128.jpg,0,[],148.0
7837,../input/train_images/video_1/1129.jpg,0,[],148.0
7838,../input/train_images/video_1/1130.jpg,0,[],148.0
7839,../input/train_images/video_1/1131.jpg,0,[],148.0
7840,../input/train_images/video_1/1132.jpg,0,[],148.0
7841,../input/train_images/video_1/1133.jpg,0,[],148.0
7842,../input/train_images/video_1/1134.jpg,0,[],148.0
7843,../input/train_images/video_1/1135.jpg,0,[],148.0
7844,../input/train_images/video_1/1136.jpg,0,[],148.0
7845,../input/train_images/video_1/1137.jpg,0,[],148.0
7846,../input/train_images/video_1/1138.jpg,0,[],148.0
7847,../input/train_images/video_1/1139.jpg,0,[],148.0
7848,../input/train_images/video_1/1140.jpg,0,[],148.0
7849,../input/train_images/video_1/1141.jpg,0,[],148.0
7850,../input/train_images/video_1/1142.jpg,0,[],148.0
7851,../input/train_images/video_1/1143.jpg,0,[],149.0
7852,../input/train_images/video_1/1144.jpg,0,[],149.0
7853,../input/train_images/video_1/1145.jpg,0,[],149.0
7854,../input/train_images/video_1/1146.jpg,0,[],149.0
7855,../input/train_images/video_1/1147.jpg,0,[],149.0
7856,../input/train_images/video_1/1148.jpg,0,[],149.0
7857,../input/train_images/video_1/1149.jpg,0,[],149.0
7858,../input/train_images/video_1/1150.jpg,0,[],149.0
7859,../input/train_images/video_1/1151.jpg,0,[],149.0
7860,../input/train_images/video_1/1152.jpg,0,[],149.0
7861,../input/train_images/video_1/1153.jpg,0,[],149.0
7862,../input/train_images/video_1/1154.jpg,0,[],149.0
7863,../input/train_images/video_1/1155.jpg,0,[],149.0
7864,../input/train_images/video_1/1156.jpg,0,[],149.0
7865,../input/train_images/video_1/1157.jpg,0,[],149.0
7866,../input/train_images/video_1/1158.jpg,0,[],149.0
7867,../input/train_images/video_1/1159.jpg,0,[],149.0
7868,../input/train_images/video_1/1160.jpg,0,[],149.0
7869,../input/train_images/video_1/1161.jpg,0,[],149.0
7870,../input/train_images/video_1/1162.jpg,0,[],149.0
7871,../input/train_images/video_1/1163.jpg,0,[],149.0
7872,../input/train_images/video_1/1164.jpg,0,[],149.0
7873,../input/train_images/video_1/1165.jpg,0,[],149.0
7874,../input/train_images/video_1/1166.jpg,0,[],149.0
7875,../input/train_images/video_1/1239.jpg,0,[],149.0
7876,../input/train_images/video_1/1240.jpg,0,[],149.0
7877,../input/train_images/video_1/1241.jpg,0,[],149.0
7878,../input/train_images/video_1/1242.jpg,0,[],149.0
7879,../input/train_images/video_1/1243.jpg,0,[],149.0
7880,../input/train_images/video_1/1244.jpg,0,[],149.0
7881,../input/train_images/video_1/1245.jpg,0,[],149.0
7882,../input/train_images/video_1/1246.jpg,0,[],149.0
7883,../input/train_images/video_1/1247.jpg,0,[],149.0
7884,../input/train_images/video_1/1248.jpg,0,[],149.0
7885,../input/train_images/video_1/1249.jpg,0,[],149.0
7886,../input/train_images/video_1/1250.jpg,0,[],149.0
7887,../input/train_images/video_1/1251.jpg,0,[],149.0
7888,../input/train_images/video_1/1252.jpg,0,[],150.0
7889,../input/train_images/video_1/1253.jpg,0,[],150.0
7890,../input/train_images/video_1/1254.jpg,0,[],150.0
7891,../input/train_images/video_1/1255.jpg,0,[],150.0
7892,../input/train_images/video_1/1256.jpg,0,[],150.0
7893,../input/train_images/video_1/1257.jpg,0,[],150.0
7894,../input/train_images/video_1/1258.jpg,0,[],150.0
7895,../input/train_images/video_1/1259.jpg,0,[],150.0
7896,../input/train_images/video_1/1260.jpg,0,[],150.0
7897,../input/train_images/video_1/1261.jpg,0,[],150.0
7898,../input/train_images/video_1/1262.jpg,0,[],150.0
7899,../input/train_images/video_1/1263.jpg,0,[],150.0
7900,../input/train_images/video_1/1264.jpg,0,[],150.0
7901,../input/train_images/video_1/1265.jpg,0,[],150.0
7902,../input/train_images/video_1/1266.jpg,0,[],150.0
7903,../input/train_images/video_1/1267.jpg,0,[],150.0
7904,../input/train_images/video_1/1268.jpg,0,[],150.0
7905,../input/train_images/video_1/1269.jpg,0,[],150.0
7906,../input/train_images/video_1/1270.jpg,0,[],150.0
7907,../input/train_images/video_1/1271.jpg,0,[],150.0
7908,../input/train_images/video_1/1272.jpg,0,[],150.0
7909,../input/train_images/video_1/1273.jpg,0,[],150.0
7910,../input/train_images/video_1/1274.jpg,0,[],150.0
7911,../input/train_images/video_1/1275.jpg,0,[],150.0
7912,../input/train_images/video_1/1276.jpg,0,[],150.0
7913,../input/train_images/video_1/1277.jpg,0,[],150.0
7914,../input/train_images/video_1/1278.jpg,0,[],150.0
7915,../input/train_images/video_1/1279.jpg,0,[],150.0
7916,../input/train_images/video_1/1280.jpg,0,[],150.0
7917,../input/train_images/video_1/1281.jpg,0,[],150.0
7918,../input/train_images/video_1/1282.jpg,0,[],150.0
7919,../input/train_images/video_1/1283.jpg,0,[],150.0
7920,../input/train_images/video_1/1284.jpg,0,[],150.0
7921,../input/train_images/video_1/1285.jpg,0,[],150.0
7922,../input/train_images/video_1/1286.jpg,0,[],150.0
7923,../input/train_images/video_1/1287.jpg,0,[],150.0
7924,../input/train_images/video_1/1288.jpg,0,[],150.0
7925,../input/train_images/video_1/1289.jpg,0,[],151.0
7926,../input/train_images/video_1/1290.jpg,0,[],151.0
7927,../input/train_images/video_1/1291.jpg,0,[],151.0
7928,../input/train_images/video_1/1292.jpg,0,[],151.0
7929,../input/train_images/video_1/1293.jpg,0,[],151.0
7930,../input/train_images/video_1/1294.jpg,0,[],151.0
7931,../input/train_images/video_1/1295.jpg,0,[],151.0
7932,../input/train_images/video_1/1296.jpg,0,[],151.0
7933,../input/train_images/video_1/1297.jpg,0,[],151.0
7934,../input/train_images/video_1/1298.jpg,0,[],151.0
